"lat","lon","Nucifraga_caryocatactes","Merops_apiaster","Grus_grus","Coenagrion_mercuriale","Ophiogomphus_cecilia","Phaneroptera_falcata","Pinus_cembra","Corylus_avellana"
47.25,5.75,0,0,0,1,1,0,0,1
47.25,6.25,0,1,0,1,1,0,0,1
47.25,6.75,0,0,0,1,1,0,0,1
47.25,7.25,0,0,0,1,1,0,0,1
47.25,7.75,0,0,0,1,1,0,0,1
47.25,8.25,1,0,0,1,1,0,0,1
47.25,8.75,0,1,0,1,1,1,0,1
47.25,9.25,0,0,0,1,1,0,0,1
47.25,9.75,1,0,0,1,1,0,0,1
47.25,10.25,0,0,0,1,1,0,0,1
47.25,10.75,0,0,0,1,1,0,0,1
47.25,11.25,1,0,0,1,0,0,0,1
47.25,11.75,0,0,0,1,0,0,1,1
47.25,12.25,1,0,0,1,1,0,1,1
47.25,12.75,1,0,0,1,1,0,0,1
47.25,13.25,1,0,0,1,1,0,1,1
47.25,13.75,0,0,0,0,0,0,1,1
47.25,14.25,1,0,0,0,0,0,1,1
47.25,14.75,1,0,0,0,1,0,0,1
47.25,15.25,1,0,0,0,1,1,0,1
47.25,15.75,1,1,0,0,1,1,0,1
47.25,16.25,0,0,0,0,1,0,0,1
47.25,16.75,0,0,0,0,1,0,0,1
47.25,17.25,0,1,0,0,1,0,0,1
47.25,17.75,0,0,0,0,1,0,0,1
47.25,18.25,0,1,0,0,1,0,0,1
47.25,18.75,0,1,0,0,1,0,0,1
47.25,19.25,0,1,0,0,1,0,0,1
47.25,19.75,0,0,0,0,1,0,0,1
47.25,20.25,0,1,0,0,1,0,0,1
47.25,20.75,0,1,0,0,1,0,0,1
47.25,21.25,0,0,0,0,1,0,0,1
47.25,21.75,0,1,0,0,1,0,0,1
47.25,22.25,0,0,0,0,1,0,0,1
47.25,22.75,0,0,0,0,1,0,0,1
47.25,23.25,0,0,0,0,1,0,0,1
47.25,23.75,0,0,0,0,1,0,0,1
47.25,24.25,0,1,0,0,1,0,0,1
47.25,24.75,0,1,0,0,1,0,0,1
47.25,25.25,1,0,0,0,1,0,0,1
47.25,25.75,0,0,0,0,1,0,1,1
47.25,26.25,0,0,0,0,1,0,0,1
47.25,26.75,0,0,0,0,1,0,0,1
47.25,27.25,0,1,0,0,1,0,0,1
47.25,27.75,0,1,0,0,1,0,0,1
47.25,28.25,0,0,0,0,1,0,0,1
47.25,28.75,0,1,0,0,0,0,0,1
47.25,29.25,0,1,0,0,0,0,0,1
47.25,29.75,0,0,0,0,0,0,0,1
47.75,-4.25,0,0,0,1,0,0,0,0
47.75,-3.75,0,0,0,1,0,0,0,0
47.75,-3.25,0,0,0,1,0,0,0,1
47.75,-2.75,0,0,0,1,0,0,0,1
47.75,-2.25,0,0,0,1,1,0,0,1
47.75,-1.75,0,0,0,1,1,1,0,1
47.75,-1.25,0,0,0,1,1,0,0,1
47.75,-0.75,0,0,0,1,1,0,0,1
47.75,-0.25,0,0,0,1,1,0,0,1
47.75,0.25,0,0,0,1,1,0,0,1
47.75,0.75,0,0,0,1,1,0,0,1
47.75,1.25,0,0,0,1,1,1,0,1
47.75,1.75,0,0,0,1,1,1,0,1
47.75,2.25,0,0,0,1,1,1,0,1
47.75,2.75,0,1,0,1,1,1,0,1
47.75,3.25,0,0,0,1,1,0,0,1
47.75,3.75,0,0,0,1,1,1,0,1
47.75,4.25,0,0,0,1,1,0,0,1
47.75,4.75,0,0,0,1,0,0,0,1
47.75,5.25,0,1,0,1,0,1,0,1
47.75,5.75,0,0,0,1,0,0,0,1
47.75,6.25,0,0,0,1,0,0,0,1
47.75,6.75,1,1,0,1,1,0,0,1
47.75,7.25,0,1,0,1,1,0,0,1
47.75,7.75,0,0,0,1,1,1,0,1
47.75,8.25,1,0,0,1,1,1,0,1
47.75,8.75,1,0,0,1,1,0,0,1
47.75,9.25,1,0,0,1,1,1,0,1
47.75,9.75,1,0,0,1,1,1,0,1
47.75,10.25,0,0,0,1,1,0,0,1
47.75,10.75,1,0,0,1,1,0,0,1
47.75,11.25,1,0,0,1,1,1,0,1
47.75,11.75,0,0,0,1,0,0,0,1
47.75,12.25,0,0,0,1,1,0,0,1
47.75,12.75,1,0,0,1,1,0,0,1
47.75,13.25,1,0,0,1,1,0,0,1
47.75,13.75,0,0,0,0,1,0,0,1
47.75,14.25,1,0,0,0,1,0,0,1
47.75,14.75,1,0,0,0,1,0,0,1
47.75,15.25,1,0,0,0,1,0,0,1
47.75,15.75,0,0,0,0,1,0,0,1
47.75,16.25,0,0,0,0,1,0,0,1
47.75,16.75,0,1,0,0,1,0,0,1
47.75,17.25,0,0,0,0,1,0,0,1
47.75,17.75,0,0,0,0,1,0,0,1
47.75,18.25,0,1,0,0,1,0,0,1
47.75,18.75,0,1,0,0,1,0,0,1
47.75,19.25,0,1,0,0,1,0,0,1
47.75,19.75,0,0,0,0,1,0,0,1
47.75,20.25,0,1,0,0,1,0,0,1
47.75,20.75,0,1,0,0,1,0,0,1
47.75,21.25,0,1,0,0,1,0,0,1
47.75,21.75,0,1,0,0,1,0,0,1
47.75,22.25,0,0,0,0,1,0,0,1
47.75,22.75,0,1,0,0,1,0,0,1
47.75,23.25,0,0,0,0,1,0,0,1
47.75,23.75,0,0,0,0,1,0,0,1
47.75,24.25,1,0,0,0,1,0,0,1
47.75,24.75,0,0,0,0,1,0,0,1
47.75,25.25,0,0,0,0,1,0,0,1
47.75,25.75,0,0,0,0,1,0,0,1
47.75,26.25,0,0,0,0,1,0,0,1
47.75,26.75,0,1,0,0,1,0,0,1
47.75,27.25,0,1,0,0,1,0,0,1
47.75,27.75,0,1,0,0,1,0,0,1
47.75,28.25,0,0,0,0,0,0,0,1
47.75,28.75,0,1,0,0,0,0,0,1
47.75,29.25,0,1,0,0,0,0,0,1
47.75,29.75,0,0,0,0,0,0,0,1
48.25,-5.25,0,0,0,1,0,0,0,0
48.25,-4.75,0,1,0,1,0,0,0,0
48.25,-4.25,0,0,0,1,0,0,0,1
48.25,-3.75,0,0,0,1,0,0,0,1
48.25,-3.25,0,0,0,1,0,0,0,1
48.25,-2.75,0,0,0,1,0,0,0,1
48.25,-2.25,0,0,0,1,0,1,0,1
48.25,-1.75,0,0,0,1,0,0,0,1
48.25,-1.25,0,0,0,1,0,0,0,1
48.25,-0.75,0,0,0,1,1,0,0,1
48.25,-0.25,0,0,0,1,1,0,0,1
48.25,0.25,0,0,0,1,0,0,0,1
48.25,0.75,0,0,0,1,1,1,0,1
48.25,1.25,0,0,0,1,1,0,0,1
48.25,1.75,0,1,0,1,0,1,0,1
48.25,2.25,0,0,0,1,0,1,0,1
48.25,2.75,0,1,0,1,0,1,0,1
48.25,3.25,0,0,0,1,0,0,0,1
48.25,3.75,0,0,0,1,0,1,0,1
48.25,4.25,0,0,0,1,0,0,0,1
48.25,4.75,0,0,0,1,0,0,0,1
48.25,5.25,0,0,0,1,0,0,0,1
48.25,5.75,0,0,0,1,0,0,0,1
48.25,6.25,0,0,0,1,0,0,0,1
48.25,6.75,0,0,0,1,0,0,0,1
48.25,7.25,1,1,0,1,1,0,0,1
48.25,7.75,1,0,0,1,1,1,0,1
48.25,8.25,0,0,0,1,1,0,0,1
48.25,8.75,0,0,0,1,1,1,0,1
48.25,9.25,1,0,0,1,1,1,0,1
48.25,9.75,0,0,0,1,1,1,0,1
48.25,10.25,0,0,0,1,1,0,0,1
48.25,10.75,0,0,0,1,1,1,0,1
48.25,11.25,1,0,0,1,1,0,0,1
48.25,11.75,0,0,0,1,1,1,0,1
48.25,12.25,1,0,0,1,1,0,0,1
48.25,12.75,1,0,0,1,1,0,0,1
48.25,13.25,1,1,0,1,1,0,0,1
48.25,13.75,0,0,0,0,1,0,0,1
48.25,14.25,0,0,0,0,1,0,0,1
48.25,14.75,1,0,0,0,1,1,0,1
48.25,15.25,1,0,0,0,1,0,0,1
48.25,15.75,0,0,0,0,1,0,0,1
48.25,16.25,1,0,0,0,1,1,0,1
48.25,16.75,0,1,0,0,1,0,0,1
48.25,17.25,0,1,0,0,1,0,0,1
48.25,17.75,0,0,0,0,1,0,0,1
48.25,18.25,0,1,0,0,1,0,0,1
48.25,18.75,0,1,0,0,1,0,0,1
48.25,19.25,0,1,0,0,1,0,0,1
48.25,19.75,0,1,0,0,1,0,0,1
48.25,20.25,0,0,0,0,1,0,0,1
48.25,20.75,0,1,0,0,1,0,0,1
48.25,21.25,0,1,0,0,1,0,0,1
48.25,21.75,0,0,0,0,1,0,0,1
48.25,22.25,0,1,0,0,1,0,0,1
48.25,22.75,1,1,0,0,1,0,0,1
48.25,23.25,1,0,0,0,1,0,0,1
48.25,23.75,0,0,0,0,1,0,0,1
48.25,24.25,1,0,0,0,1,0,0,1
48.25,24.75,1,0,0,0,1,0,0,1
48.25,25.25,0,0,0,0,1,0,0,1
48.25,25.75,1,0,0,0,1,0,0,1
48.25,26.25,0,0,0,0,1,0,0,1
48.25,26.75,1,1,0,0,1,0,0,1
48.25,27.25,0,1,0,0,1,0,0,1
48.25,27.75,0,0,0,0,0,0,0,1
48.25,28.25,0,1,0,0,0,0,0,1
48.25,28.75,0,1,0,0,0,0,0,1
48.25,29.25,0,0,0,0,0,0,0,1
48.25,29.75,0,0,0,0,0,0,0,1
48.75,-4.75,0,0,0,1,0,0,0,0
48.75,-4.25,0,0,0,1,0,0,0,0
48.75,-3.75,0,0,0,1,0,0,0,0
48.75,-3.25,0,0,0,1,0,0,0,1
48.75,-2.75,0,0,0,1,0,0,0,0
48.75,-2.25,0,0,0,1,0,0,0,0
48.75,-1.75,0,0,0,1,0,0,0,0
48.75,-1.25,0,0,0,1,0,0,0,1
48.75,-0.75,0,0,0,1,0,0,0,1
48.75,-0.25,0,0,0,1,0,0,0,1
48.75,0.25,0,0,0,1,0,0,0,1
48.75,0.75,0,0,1,1,0,0,0,1
48.75,1.25,0,0,0,1,0,0,0,1
48.75,1.75,0,1,0,1,0,1,0,1
48.75,2.25,0,0,0,1,0,0,0,1
48.75,2.75,0,1,0,1,0,1,0,1
48.75,3.25,0,0,0,1,0,0,0,1
48.75,3.75,0,0,0,1,0,0,0,1
48.75,4.25,0,1,0,1,0,1,0,1
48.75,4.75,0,0,0,1,0,1,0,1
48.75,5.25,0,0,0,1,0,0,0,1
48.75,5.75,0,0,0,1,0,0,0,1
48.75,6.25,0,0,0,1,1,0,0,1
48.75,6.75,1,0,0,1,1,0,0,1
48.75,7.25,0,0,0,1,1,0,0,1
48.75,7.75,1,0,0,1,1,0,0,1
48.75,8.25,0,0,0,1,1,0,0,1
48.75,8.75,0,0,0,1,1,1,0,1
48.75,9.25,1,0,0,1,1,1,0,1
48.75,9.75,0,0,0,1,1,0,0,1
48.75,10.25,1,0,0,1,1,1,0,1
48.75,10.75,1,0,0,1,1,0,0,1
48.75,11.25,0,0,0,1,1,0,0,1
48.75,11.75,1,0,0,1,1,0,0,1
48.75,12.25,1,0,0,1,1,0,0,1
48.75,12.75,0,0,0,1,1,0,0,1
48.75,13.25,1,0,0,1,1,0,0,1
48.75,13.75,1,0,0,0,1,0,0,1
48.75,14.25,0,0,0,0,1,0,0,1
48.75,14.75,1,1,0,0,1,0,0,1
48.75,15.25,1,0,0,0,1,0,0,1
48.75,15.75,0,0,0,0,1,0,0,1
48.75,16.25,0,1,0,0,1,0,0,1
48.75,16.75,0,1,1,0,1,0,0,1
48.75,17.25,1,1,0,0,1,0,0,1
48.75,17.75,0,1,0,0,1,0,0,1
48.75,18.25,1,1,0,0,1,0,0,1
48.75,18.75,0,0,0,0,1,0,0,1
48.75,19.25,1,1,0,0,1,0,0,1
48.75,19.75,1,1,0,0,1,0,0,1
48.75,20.25,0,0,0,0,1,0,0,1
48.75,20.75,1,1,0,0,1,0,0,1
48.75,21.25,1,1,0,0,1,0,0,1
48.75,21.75,0,0,0,0,1,0,0,1
48.75,22.25,0,1,0,0,1,0,0,1
48.75,22.75,1,0,0,0,1,0,0,1
48.75,23.25,1,0,0,0,1,0,0,1
48.75,23.75,1,0,0,0,1,0,0,1
48.75,24.25,0,0,0,0,1,0,0,1
48.75,24.75,1,0,0,0,1,0,0,1
48.75,25.25,1,1,0,0,1,0,0,1
48.75,25.75,0,1,0,0,1,0,0,1
48.75,26.25,0,0,0,0,1,0,0,1
48.75,26.75,0,1,0,0,1,0,0,1
48.75,27.25,0,1,0,0,1,0,0,1
48.75,27.75,0,0,0,0,0,0,0,1
48.75,28.25,0,1,0,0,0,0,0,1
48.75,28.75,0,1,0,0,0,0,0,1
48.75,29.25,0,0,0,0,0,0,0,1
48.75,29.75,0,1,0,0,0,0,0,1
49.25,-2.75,0,0,0,1,0,0,0,0
49.25,-2.25,0,0,0,1,0,0,0,0
49.25,-1.75,0,0,0,1,0,0,0,0
49.25,-1.25,0,0,0,1,0,0,0,1
49.25,-0.75,0,0,0,1,0,0,0,1
49.25,-0.25,0,0,0,1,0,0,0,1
49.25,0.25,0,0,0,1,1,0,0,1
49.25,0.75,0,0,0,1,1,0,0,1
49.25,1.25,0,0,0,1,1,0,0,1
49.25,1.75,0,0,0,1,1,0,0,1
49.25,2.25,0,0,0,1,1,0,0,1
49.25,2.75,0,0,0,1,1,1,0,1
49.25,3.25,0,1,0,1,0,0,0,1
49.25,3.75,0,0,0,1,0,0,0,1
49.25,4.25,0,1,0,1,0,0,0,1
49.25,4.75,0,1,0,1,0,0,0,1
49.25,5.25,0,0,0,1,1,0,0,1
49.25,5.75,0,0,0,1,1,0,0,1
49.25,6.25,1,1,0,1,1,1,0,1
49.25,6.75,0,0,0,1,1,0,0,1
49.25,7.25,1,0,0,1,1,0,0,1
49.25,7.75,0,0,0,1,1,1,0,1
49.25,8.25,0,0,0,1,1,1,0,1
49.25,8.75,0,0,0,1,1,1,0,1
49.25,9.25,0,0,0,1,1,1,0,1
49.25,9.75,0,0,0,1,1,0,0,1
49.25,10.25,0,0,0,1,1,1,0,1
49.25,10.75,1,0,0,1,1,0,0,1
49.25,11.25,0,0,0,1,1,0,0,1
49.25,11.75,1,0,0,1,1,1,0,1
49.25,12.25,1,0,0,1,1,0,0,1
49.25,12.75,0,0,0,1,1,0,0,1
49.25,13.25,1,0,0,1,1,0,0,1
49.25,13.75,0,0,0,1,1,0,0,1
49.25,14.25,0,0,0,0,1,0,0,1
49.25,14.75,1,0,0,0,1,0,0,1
49.25,15.25,1,0,0,0,1,0,0,1
49.25,15.75,0,0,0,0,1,0,0,1
49.25,16.25,1,0,0,0,1,0,0,1
49.25,16.75,0,0,0,0,1,0,0,1
49.25,17.25,0,0,0,0,1,1,0,1
49.25,17.75,1,1,0,0,1,0,0,1
49.25,18.25,1,0,0,0,1,0,0,1
49.25,18.75,0,0,0,0,1,0,0,1
49.25,19.25,0,0,0,0,1,0,0,1
49.25,19.75,1,0,0,0,1,0,1,1
49.25,20.25,0,0,0,0,1,0,1,1
49.25,20.75,1,0,0,0,1,0,0,1
49.25,21.25,1,0,0,0,1,0,0,1
49.25,21.75,0,0,0,0,1,0,0,1
49.25,22.25,0,0,1,0,1,0,0,1
49.25,22.75,1,0,0,0,1,0,0,1
49.25,23.25,0,0,0,0,1,0,0,1
49.25,23.75,1,1,0,0,1,0,0,1
49.25,24.25,0,0,0,0,1,0,0,1
49.25,24.75,0,0,0,0,1,0,0,1
49.25,25.25,0,0,0,0,1,0,0,1
49.25,25.75,0,1,0,0,1,0,0,1
49.25,26.25,0,0,0,0,1,0,0,1
49.25,26.75,0,1,0,0,1,0,0,1
49.25,27.25,0,1,0,0,1,0,0,1
49.25,27.75,0,0,0,0,1,0,0,1
49.25,28.25,0,1,0,0,0,0,0,1
49.25,28.75,0,1,0,0,0,0,0,1
49.25,29.25,0,0,0,0,0,0,0,1
49.25,29.75,0,1,0,0,0,0,0,1
49.75,-2.25,0,0,0,1,0,0,0,0
49.75,-1.75,0,1,0,1,0,0,0,0
49.75,-1.25,0,0,0,1,0,0,0,0
49.75,0.25,0,0,0,1,1,0,0,0
49.75,0.75,0,0,0,1,1,0,0,1
49.75,1.25,0,0,0,1,1,0,0,1
49.75,1.75,0,0,0,1,1,0,0,1
49.75,2.25,0,0,0,1,1,0,0,1
49.75,2.75,0,0,0,1,0,0,0,1
49.75,3.25,0,0,0,1,0,0,0,1
49.75,3.75,0,0,0,1,0,0,0,1
49.75,4.25,0,0,0,1,0,0,0,1
49.75,4.75,1,0,0,1,1,0,0,1
49.75,5.25,0,0,0,1,1,0,0,1
49.75,5.75,0,0,0,1,1,0,0,1
49.75,6.25,1,0,0,1,1,0,0,1
49.75,6.75,0,0,0,1,1,0,0,1
49.75,7.25,1,0,0,1,1,1,0,1
49.75,7.75,0,0,0,1,1,1,0,1
49.75,8.25,0,0,0,1,1,1,0,1
49.75,8.75,0,0,0,1,1,0,0,1
49.75,9.25,1,0,0,1,1,1,0,1
49.75,9.75,0,0,0,1,1,1,0,1
49.75,10.25,0,0,0,1,1,0,0,1
49.75,10.75,0,0,0,1,1,0,0,1
49.75,11.25,0,0,0,1,1,0,0,1
49.75,11.75,1,0,0,1,1,0,0,1
49.75,12.25,1,0,0,1,1,0,0,1
49.75,12.75,0,0,0,1,1,0,0,1
49.75,13.25,1,0,0,0,1,0,0,1
49.75,13.75,1,0,0,0,1,0,0,1
49.75,14.25,0,0,0,0,1,1,0,1
49.75,14.75,1,0,0,0,1,0,0,1
49.75,15.25,0,0,0,0,1,0,0,1
49.75,15.75,0,0,0,0,1,0,0,1
49.75,16.25,1,0,0,0,1,0,0,1
49.75,16.75,1,0,0,0,1,0,0,1
49.75,17.25,0,0,0,0,1,0,0,1
49.75,17.75,1,0,0,0,1,0,0,1
49.75,18.25,1,0,0,0,1,0,0,1
49.75,18.75,0,0,0,0,1,0,0,1
49.75,19.25,0,0,1,0,1,1,0,1
49.75,19.75,0,0,0,0,1,0,0,1
49.75,20.25,0,0,0,0,1,0,0,1
49.75,20.75,0,0,1,0,1,0,0,1
49.75,21.25,1,0,1,0,1,0,0,1
49.75,21.75,0,0,0,0,1,0,0,1
49.75,22.25,1,0,1,0,1,1,0,1
49.75,22.75,1,1,1,0,1,0,0,1
49.75,23.25,0,0,0,0,1,0,0,1
49.75,23.75,0,1,0,0,1,0,0,1
49.75,24.25,0,0,0,0,1,0,0,1
49.75,24.75,0,0,0,0,1,0,0,1
49.75,25.25,0,0,0,0,1,0,0,1
49.75,25.75,0,0,0,0,1,0,0,1
49.75,26.25,0,0,0,0,1,0,0,1
49.75,26.75,0,0,0,0,1,0,0,1
49.75,27.25,0,0,0,0,1,0,0,1
49.75,27.75,0,0,0,0,1,0,0,1
49.75,28.25,0,0,1,0,0,0,0,1
49.75,28.75,0,0,0,0,0,0,0,1
49.75,29.25,0,0,0,0,0,0,0,1
49.75,29.75,0,0,0,0,0,0,0,1
50.25,-5.75,0,0,0,1,0,0,0,0
50.25,-5.25,0,0,0,1,0,0,0,1
50.25,-4.75,0,0,0,1,0,0,0,0
50.25,-4.25,0,0,0,1,0,0,0,0
50.25,-3.75,0,0,0,1,0,0,0,1
50.25,1.25,0,0,0,1,1,0,0,0
50.25,1.75,0,0,0,1,1,0,0,1
50.25,2.25,0,0,0,1,0,0,0,1
50.25,2.75,0,0,0,1,0,0,0,1
50.25,3.25,0,1,0,1,0,0,0,1
50.25,3.75,0,0,0,1,0,1,0,1
50.25,4.25,0,0,0,1,0,1,0,1
50.25,4.75,0,0,0,1,0,1,0,1
50.25,5.25,0,0,0,1,0,0,0,1
50.25,5.75,1,0,0,1,1,0,0,1
50.25,6.25,0,0,0,1,1,0,0,1
50.25,6.75,0,0,0,1,1,0,0,1
50.25,7.25,0,0,0,1,1,0,0,1
50.25,7.75,1,0,0,1,1,0,0,1
50.25,8.25,0,0,0,1,0,1,0,1
50.25,8.75,0,0,0,1,1,1,0,1
50.25,9.25,1,0,0,1,1,1,0,1
50.25,9.75,0,0,0,1,1,1,0,1
50.25,10.25,1,0,0,1,0,1,0,1
50.25,10.75,1,0,0,1,0,0,0,1
50.25,11.25,0,0,0,1,1,0,0,1
50.25,11.75,0,0,0,1,1,0,0,1
50.25,12.25,1,0,0,1,1,0,0,1
50.25,12.75,0,0,0,1,1,0,0,1
50.25,13.25,1,0,1,0,1,0,0,1
50.25,13.75,1,1,0,0,1,0,0,1
50.25,14.25,0,0,0,0,1,1,0,1
50.25,14.75,0,0,0,0,1,0,0,1
50.25,15.25,0,0,1,0,1,0,0,1
50.25,15.75,0,0,0,0,1,0,0,1
50.25,16.25,0,0,0,0,1,0,0,1
50.25,16.75,0,0,0,0,1,0,0,1
50.25,17.25,0,0,0,0,1,0,0,1
50.25,17.75,1,0,0,0,1,0,0,1
50.25,18.25,0,0,0,0,1,0,0,1
50.25,18.75,0,0,0,0,1,0,0,1
50.25,19.25,0,0,1,0,1,0,0,1
50.25,19.75,1,0,0,0,1,0,0,1
50.25,20.25,0,0,0,0,1,0,0,1
50.25,20.75,1,1,0,0,1,0,0,1
50.25,21.25,1,0,0,0,1,0,0,1
50.25,21.75,0,0,0,0,1,0,0,1
50.25,22.25,1,0,1,0,1,0,0,1
50.25,22.75,1,0,1,0,1,0,0,1
50.25,23.25,0,0,0,0,1,0,0,1
50.25,23.75,0,1,0,0,1,0,0,1
50.25,24.25,0,0,0,0,1,0,0,1
50.25,24.75,0,0,0,0,1,0,0,1
50.25,25.25,0,1,0,0,1,0,0,1
50.25,25.75,0,1,0,0,1,0,0,1
50.25,26.25,0,0,0,0,1,0,0,1
50.25,26.75,0,1,0,0,1,0,0,1
50.25,27.25,0,0,0,0,1,0,0,1
50.25,27.75,0,0,0,0,1,0,0,1
50.25,28.25,0,0,1,0,0,0,0,1
50.25,28.75,0,0,1,0,0,0,0,1
50.25,29.25,0,0,0,0,0,0,0,1
50.25,29.75,0,0,0,0,0,0,0,1
50.75,-4.75,0,0,0,1,0,0,0,0
50.75,-4.25,0,0,0,1,0,0,0,1
50.75,-3.75,0,0,0,1,0,0,0,1
50.75,-3.25,0,0,0,1,0,0,0,1
50.75,-2.75,0,0,0,1,0,0,0,1
50.75,-2.25,0,0,0,1,0,0,0,1
50.75,-1.75,0,0,0,1,0,0,0,1
50.75,-1.25,0,0,0,1,0,0,0,1
50.75,-0.75,0,0,0,1,0,0,0,0
50.75,-0.25,0,0,0,1,0,0,0,0
50.75,0.25,0,0,0,0,0,0,0,0
50.75,0.75,0,0,0,0,0,0,0,0
50.75,1.75,0,0,0,1,0,0,0,1
50.75,2.25,0,0,0,1,0,1,0,1
50.75,2.75,0,0,0,1,0,0,0,1
50.75,3.25,0,0,0,1,0,1,0,1
50.75,3.75,0,0,0,1,0,0,0,1
50.75,4.25,0,0,0,1,0,1,0,1
50.75,4.75,0,0,0,1,0,1,0,1
50.75,5.25,0,0,0,1,1,1,0,1
50.75,5.75,0,0,0,1,1,1,0,1
50.75,6.25,1,0,0,1,1,0,0,1
50.75,6.75,0,0,0,1,1,1,0,1
50.75,7.25,0,0,0,1,0,1,0,1
50.75,7.75,1,0,0,1,0,0,0,1
50.75,8.25,0,0,0,1,0,1,0,1
50.75,8.75,1,0,0,1,0,1,0,1
50.75,9.25,0,0,0,1,0,0,0,1
50.75,9.75,0,0,0,1,0,0,0,1
50.75,10.25,0,0,0,1,1,1,0,1
50.75,10.75,1,0,0,1,1,0,0,1
50.75,11.25,0,0,0,1,1,1,0,1
50.75,11.75,1,0,0,1,1,1,0,1
50.75,12.25,0,0,0,1,1,0,0,1
50.75,12.75,0,0,0,0,1,0,0,1
50.75,13.25,1,0,0,0,1,0,0,1
50.75,13.75,0,1,0,0,1,0,0,1
50.75,14.25,0,0,0,0,1,0,0,1
50.75,14.75,0,0,1,0,1,0,0,1
50.75,15.25,1,0,0,0,1,0,0,1
50.75,15.75,0,0,0,0,1,1,0,1
50.75,16.25,1,0,0,0,1,0,0,1
50.75,16.75,1,0,0,0,1,0,0,1
50.75,17.25,0,0,0,0,1,0,0,1
50.75,17.75,1,0,1,0,1,0,0,1
50.75,18.25,1,0,1,0,1,0,0,1
50.75,18.75,0,0,0,0,1,0,0,1
50.75,19.25,1,0,1,0,1,0,0,1
50.75,19.75,1,0,1,0,1,0,0,1
50.75,20.25,0,0,0,0,1,0,0,1
50.75,20.75,1,0,1,0,1,0,0,1
50.75,21.25,0,0,1,0,1,0,0,1
50.75,21.75,0,0,0,0,1,0,0,1
50.75,22.25,1,0,1,0,1,0,0,1
50.75,22.75,0,0,1,0,1,0,0,1
50.75,23.25,0,0,0,0,1,0,0,1
50.75,23.75,0,1,1,0,1,0,0,1
50.75,24.25,0,1,0,0,1,0,0,1
50.75,24.75,0,0,0,0,1,0,0,1
50.75,25.25,0,1,0,0,1,0,0,1
50.75,25.75,0,0,1,0,1,0,0,1
50.75,26.25,0,0,0,0,1,0,0,1
50.75,26.75,0,0,1,0,1,0,0,1
50.75,27.25,0,0,0,0,1,0,0,1
50.75,27.75,0,0,0,0,1,0,0,1
50.75,28.25,0,0,1,0,1,0,0,1
50.75,28.75,0,0,1,0,0,0,0,1
50.75,29.25,0,0,0,0,0,0,0,1
50.75,29.75,0,0,1,0,0,0,0,1
51.25,-9.75,0,0,0,0,0,0,0,0
51.25,-9.25,0,0,0,0,0,0,0,0
51.25,-4.75,0,0,0,1,0,0,0,0
51.25,-4.25,0,0,0,1,0,0,0,0
51.25,-3.75,0,0,0,1,0,0,0,0
51.25,-3.25,0,0,0,1,0,0,0,0
51.25,-2.75,0,0,0,1,0,0,0,1
51.25,-2.25,0,0,0,1,0,0,0,1
51.25,-1.75,0,0,0,1,0,0,0,1
51.25,-1.25,0,0,0,1,0,0,0,1
51.25,-0.75,0,0,0,1,0,0,0,1
51.25,-0.25,0,0,0,1,0,0,0,1
51.25,0.25,0,0,0,0,0,0,0,1
51.25,0.75,0,0,0,0,0,0,0,1
51.25,1.25,0,0,0,0,0,0,0,1
51.25,2.25,0,0,0,1,0,0,0,0
51.25,2.75,0,0,0,1,0,0,0,0
51.25,3.25,0,0,0,1,0,1,0,1
51.25,3.75,0,0,0,1,0,1,0,1
51.25,4.25,0,0,0,1,0,1,0,1
51.25,4.75,0,0,0,1,0,1,0,1
51.25,5.25,0,0,0,1,0,1,0,1
51.25,5.75,0,0,0,1,1,1,0,1
51.25,6.25,0,0,0,1,1,1,0,1
51.25,6.75,0,0,0,1,1,0,0,1
51.25,7.25,1,0,0,1,0,0,0,1
51.25,7.75,1,0,0,1,0,0,0,1
51.25,8.25,0,0,0,1,0,0,0,1
51.25,8.75,1,0,0,1,0,0,0,1
51.25,9.25,1,0,0,1,0,1,0,1
51.25,9.75,0,0,0,1,0,1,0,1
51.25,10.25,1,0,0,1,1,0,0,1
51.25,10.75,1,0,0,1,1,0,0,1
51.25,11.25,0,0,0,1,1,1,0,1
51.25,11.75,0,0,0,1,1,1,0,1
51.25,12.25,0,1,0,1,1,1,0,1
51.25,12.75,0,0,0,1,1,1,0,1
51.25,13.25,0,0,0,0,1,0,0,1
51.25,13.75,0,0,0,0,1,1,0,1
51.25,14.25,0,0,0,0,1,0,0,1
51.25,14.75,0,0,1,0,1,0,0,1
51.25,15.25,0,0,1,0,1,0,0,1
51.25,15.75,0,0,0,0,1,0,0,1
51.25,16.25,1,0,1,0,1,0,0,1
51.25,16.75,0,0,1,0,1,0,0,1
51.25,17.25,0,0,0,0,1,0,0,1
51.25,17.75,0,1,1,0,1,0,0,1
51.25,18.25,0,0,1,0,1,0,0,1
51.25,18.75,0,0,0,0,1,0,0,1
51.25,19.25,0,0,1,0,1,0,0,1
51.25,19.75,0,0,1,0,1,0,0,1
51.25,20.25,0,0,0,0,1,0,0,1
51.25,20.75,1,0,1,0,1,0,0,1
51.25,21.25,0,0,1,0,1,0,0,1
51.25,21.75,0,0,0,0,1,0,0,1
51.25,22.25,1,0,1,0,1,0,0,1
