lat,lon,bio1_mean,bio2_mean,bio3_mean,bio4_mean,bio5_mean,bio6_mean,bio7_mean,bio8_mean,bio9_mean,bio10_mean,bio11_mean,bio12_mean,bio13_mean,bio14_mean,bio15_mean,bio16_mean,bio17_mean,bio18_mean,bio19_mean,tmin1_mean,tmin2_mean,tmin3_mean,tmin4_mean,tmin5_mean,tmin6_mean,tmin7_mean,tmin8_mean,tmin9_mean,tmin10_mean,tmin11_mean,tmin12_mean,tmax1_mean,tmax2_mean,tmax3_mean,tmax4_mean,tmax5_mean,tmax6_mean,tmax7_mean,tmax8_mean,tmax9_mean,tmax10_mean,tmax11_mean,tmax12_mean,alt_mean,prec1_mean,prec2_mean,prec3_mean,prec4_mean,prec5_mean,prec6_mean,prec7_mean,prec8_mean,prec9_mean,prec10_mean,prec11_mean,prec12_mean
36.25,23.25,204.25,59.25,25.75,5991.5,327.5,102.25,225.25,152,284,284,132.5,534.75,106.5,2.25,83.75,288.5,6.75,6.75,237,102.25,105.25,117.25,142.5,184.25,233.5,254.5,255.75,229.75,188.25,155.5,127.5,147,153.75,170.5,203.5,254.5,308.25,327.5,325,294,244.25,207,172,163.25,106.5,51.5,78.75,24.5,14,2.25,2.5,2.25,13,58,83.5,98.5
36.25,25.25,214,56.3333320617676,27,5508.33349609375,318.666656494141,115.333335876465,203.33332824707,166.66667175293,286.333343505859,286.333343505859,146,440.333343505859,97.3333358764648,0,84.3333358764648,235,4,4,211,115.333335876465,116.333335876465,128.33332824707,156.33332824707,193.33332824707,244.33332824707,262.333343505859,265,237.33332824707,201,168.33332824707,142.66667175293,164.33332824707,167,183.66667175293,221,261.333343505859,309.333343505859,318,318.666656494141,292,260.666656494141,219.66667175293,188.33332824707,47.3333333333333,97.3333358764648,49.6666679382324,64,23.3333339691162,12.3333330154419,3,1,0,8,43.6666679382324,63.3333320617676,74.3333358764648
36.25,25.75,213.75,58.25,27.25,5595.75,323,113.5,209.5,166,287.5,287.5,145,471.25,111.5,0,87.25,259.5,3,3,230.25,114.25,113.5,126.75,154.75,191.5,242.75,261.75,266,237.5,200.75,166.75,141.5,164.25,166.25,184,220.25,260.75,309.5,321.5,323,295.25,262,220.25,189.5,65.5,111.5,54,65,25,13.25,2.5,0.5,0,8.5,42.5,68.75,79.75
36.25,27.25,212.5,76.5,30,6359,347.5,97.5,249.5,155,296.5,296.5,136.5,704,194,1,99,439,4.5,4.5,343.5,97.5,98.5,115,143,184.5,237,256.5,264,233.5,187.5,149.5,122,159.5,164,186,222.5,272.5,326.5,346.5,347.5,316.5,264.5,218.5,183.5,163,194,74,76,31,20.5,3,1,1,10,49,111.5,134
36.25,27.75,208.66667175293,72.8333358764648,29.3333339691162,6325.83349609375,339.333343505859,95,244.16667175293,151.33332824707,291.833343505859,291.833343505859,133.66667175293,777.166687011719,214.16667175293,0.833333313465118,100.833335876465,498.166656494141,5.33333349227905,5.33333349227905,367.833343505859,95,96.6666641235352,112.666664123535,140.66667175293,183.16667175293,237.66667175293,254.5,265.5,234.66667175293,185.16667175293,144,118.666664123535,155.5,161.16667175293,181.83332824707,218.16667175293,266.5,319.5,336,339.333343505859,311.5,258.666656494141,215.5,179.5,215.5,214.16667175293,67.6666641235352,86,30.6666660308838,23.1666660308838,3.16666674613953,1.5,0.833333313465118,10.5,55.5,132.33332824707,151.66667175293
36.25,28.25,214,75.5999984741211,30.2000007629395,6352.2001953125,345.399993896484,98.1999969482422,247.399993896484,156,297.600006103516,297.600006103516,139.199996948242,816.799987792969,224.800003051758,0.600000023841858,102.599998474121,534,5,5,395.200012207031,98.1999969482422,100,116.599998474121,144.600006103516,188.600006103516,242.800003051758,259,270.799987792969,239,188,145.800003051758,121.199996948242,161.600006103516,168.800003051758,189.199996948242,224.600006103516,273.200012207031,326.200012207031,341.600006103516,345.399993896484,318.399993896484,265,222.199996948242,186,95.4,224.800003051758,66.1999969482422,88.4000015258789,29.2000007629395,24,2.59999990463257,1.79999995231628,0.600000023841858,10.8000001907349,59.5999984741211,146,163.199996948242
36.75,-1.75,201,89,36,5529,334,91,243,149,273,277,137,227,30,2,45,84,13,26,78,91,94,108,129,162,204,234,241,219,177,129,96,178,183,195,217,250,297,327,334,307,264,214,183,96,27,25,23,21,19,8,2,3,22,21,30,27
36.75,-2.25,198.16667175293,86.6666641235352,35.3333320617676,5591.16650390625,331.333343505859,89.3333358764648,242,144,270.833343505859,274.666656494141,134.33332824707,233,29.6666660308838,2,45.5,85.1666641235352,13.3333330154419,25.8333339691162,82.1666641235352,89.3333358764648,91.6666641235352,105.333335876465,126.333335876465,158.33332824707,201.83332824707,233,240.16667175293,217.16667175293,174.83332824707,126,94.1666641235352,174.66667175293,178.33332824707,188.66667175293,212.5,246.33332824707,294,324,331.333343505859,303.166656494141,259.666656494141,209.16667175293,177,175.833333333333,28.8333339691162,26.1666660308838,24.8333339691162,23,20.1666660308838,8.16666698455811,2,3.16666674613953,20.8333339691162,20.1666660308838,29.1666660308838,26.8333339691162
36.75,-2.75,181.83332824707,99,36,6178.5,335,63.5,271.5,121.333335876465,264.333343505859,266,111.5,337.5,44.6666679382324,4.16666650772095,48.1666679382324,126.166664123535,20.8333339691162,36.1666679382324,121.166664123535,63.5,67.6666641235352,81.8333358764648,103.5,134.5,184.5,215.5,221.66667175293,194.5,150.16667175293,101.166664123535,70.3333358764648,154.16667175293,160.66667175293,172.5,200.66667175293,237.16667175293,297.166656494141,331.333343505859,335,298.833343505859,246.83332824707,190.33332824707,152.5,571.666666666667,41.3333320617676,39.5,43.1666679382324,38.6666679382324,30.3333339691162,9.16666698455811,4.16666650772095,7.83333349227905,24.5,23,35.6666679382324,40.5
36.75,-3.25,173.16667175293,111.166664123535,36.8333320617676,6628.16650390625,343.333343505859,45.6666679382324,297.833343505859,104,262.833343505859,262.833343505859,97.5,417.666656494141,57.1666679382324,4.5,51.3333320617676,161.33332824707,23.6666660308838,32.1666679382324,157.5,45.6666679382324,52.1666679382324,67,89,120,173.66667175293,204.16667175293,208.83332824707,178.33332824707,134,83.8333358764648,53,143,152.5,165.83332824707,196,236.33332824707,305,342.333343505859,343,299.666656494141,241.66667175293,180.33332824707,137.66667175293,813.666666666667,51.8333320617676,52.5,56.3333320617676,48.3333320617676,34.8333320617676,9.66666698455811,4.5,9.5,28.6666660308838,25.5,43,53.3333320617676
